label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
L,0.0,0.0,0.0,-0.2531692225413755,-0.3044573400159839,0.06242339250348052,-0.5999952856614863,-0.34181020322687317,0.053496832150381556,-0.9541785614667454,-0.3629696721801449,0.03246180464725272,-1.236365500027468,-0.3879676991216969,0.005994768433745959,-0.3552961477180552,-0.9891548749318315,-0.019677957529922872,-0.3698899445385075,-1.3501966363097164,-0.008895066978077825,-0.3835261338086789,-1.5988061333985226,-0.0031526421200785367,-0.3590740055243261,-1.8048058874787836,-0.010262473815987383,0.013005332098234781,-0.9999153963141821,-0.00024809447102962207,0.02231463221928971,-0.8314595034691561,0.1240007195627463,0.033073177845694045,-0.7495048678462256,0.20114170676598114,0.030529134748883555,-0.7312717601814414,0.2365802040310373,0.2996395448803996,-0.9501300318745276,-0.00682986995070311,0.2884997130967148,-0.7845612521700897,0.12109472513082566,0.2955301171730858,-0.706692183920188,0.1991090443353389,0.28617618421033325,-0.6982321037569712,0.2285353259897539,0.5474583704714456,-0.850710021993947,0.007250566164370703,0.5436181237079951,-0.6863551047202721,0.1371525767897566,0.551918391874088,-0.6112466574223969,0.23351604816157012,0.5373263419100555,-0.5916919782188848,0.27965001631115394
L,0.0,0.0,0.0,-0.23647073386067605,-0.31808740827623594,0.059060977986632825,-0.5960129586993367,-0.3688547902405011,0.07156341731093324,-0.9402355487058038,-0.362314050192519,0.06708726396555051,-1.233611198763983,-0.37165278666429463,0.06387300602543643,-0.34526750157018465,-1.007751237319961,0.005718725668479589,-0.3459292244936908,-1.3645232981972373,-0.012948967887998212,-0.33676084374601467,-1.6205633813137548,-0.008026289225268287,-0.33129253548869186,-1.8251428612240896,-0.009984480878127703,-0.012152679321297771,-0.9997043964650728,0.021057826899240316,-0.002879895003617526,-0.8278391604063178,0.14325062126747026,-0.01726065487296789,-0.7564034004187323,0.2190415473008639,-0.013439459807367812,-0.7389898653703786,0.26052201226748506,0.31909772858643715,-0.9696887102750622,0.0015253255238287437,0.306645882104639,-0.8016823494962269,0.12870054774536,0.28866006669309163,-0.7209237897821572,0.1979058337014217,0.3031733526054905,-0.6994709564806212,0.22877169772886932,0.554096410666162,-0.8618888266905123,0.014976672197715894,0.5375896013020418,-0.6937730044175444,0.1415441183920308,0.5519316682105104,-0.6140579073504048,0.218276416217222,0.5459433189180425,-0.6009991643466781,0.2546161593687028
L,0.0,0.0,0.0,-0.25498998267582207,-0.28656700214672937,0.05790609766333926,-0.6086246156737148,-0.3360593859728952,0.07000501767446503,-0.9407391344624514,-0.33768184004347007,0.08188084491872198,-1.234008121212687,-0.341592002105852,0.0800561716540731,-0.33789335729963194,-1.0106708366286168,-0.0066692311662697465,-0.3460563209991571,-1.3458568546187157,-0.011283963176902875,-0.33724881926125017,-1.5811159749128394,-0.01695179040127853,-0.3367160307320188,-1.774780902116683,-0.01643197569200958,0.0035577287696234574,-0.99996859449831,0.007081848845912596,0.012010333102951763,-0.8292336412468063,0.12749287748630184,0.027522343329197018,-0.7606967797820898,0.1914812845589463,0.027215586374833334,-0.7261626708980523,0.23728860667007037,0.28468284258891446,-0.9428700482815535,0.004823623342776561,0.28082351479465856,-0.7735339058534527,0.12742485929328418,0.27634742552354,-0.6898454563452284,0.19817597362806702,0.26407011319104196,-0.6590766035729183,0.22677190549378512,0.5445126822666773,-0.85395493560218,0.008287261178265892,0.545329941832146,-0.6942253986629965,0.14321870197707406,0.5623145892023361,-0.6160774259571701,0.20618086567133623,0.5491451076804174,-0.5884840053089991,0.2546484066862446
L,0.0,0.0,0.0,-0.23594579947298816,-0.27345409030559276,0.054864064131400325,-0.583331545522646,-0.3103672187785143,0.04340257114720987,-0.9206125694304467,-0.3090536670530527,0.032456351764763525,-1.2089111674410422,-0.3086018280115689,0.031318767882833255,-0.33041067959458914,-1.002876245785385,0.014082011105215692,-0.3236989494579589,-1.3615120655724717,0.01965223095989428,-0.3175011782778782,-1.612457148326007,0.02718530706050876,-0.32995697538305563,-1.8177902077296864,0.021259241810132678,0.02486510145747848,-0.9996462039059559,0.009444244062973855,0.006856295531313053,-0.8358232948129601,0.13303978818902956,0.01603550174620157,-0.7768657155851428,0.2329585592880492,0.038300519590902166,-0.7443033471533596,0.27789434583315914,0.3053412989551593,-0.9380412688603931,0.009727583163085411,0.28851151331241165,-0.7723522915843982,0.13097956164940985,0.27109308148919165,-0.6964820462199428,0.21862729163862432,0.2764688528626634,-0.6843369294815533,0.26595532626423346,0.5484515239583504,-0.8090591799421969,0.0039981984675672025,0.5350296440278921,-0.6425888195665507,0.12460331203216259,0.5437525404595765,-0.567706108169285,0.1913078372896243,0.538539454657762,-0.537713838487542,0.23160281065118635
L,0.0,0.0,0.0,-0.2596230934253373,-0.2938283140115849,0.03370193664266785,-0.6110238795805235,-0.3371661718209837,0.02698687645234954,-0.9673016437805841,-0.32026141517516793,0.032042600409715,-1.2650660321892186,-0.33141396217628044,0.019173899256850462,-0.33938342726661075,-1.000768983836118,-0.010999420818000654,-0.3444638437636344,-1.349801655287238,-0.013579010816312735,-0.35735265054006987,-1.6111288829073922,-0.017844144439919545,-0.35753458332815446,-1.8352136727280242,-0.02124050428872718,-0.012383422823677988,-0.9999233139398143,0.0001306858421513589,-0.0009887714554018235,-0.8329034969429365,0.12474451611488312,0.01869888512725803,-0.7546287211352121,0.20618778205064844,0.024873892129526023,-0.7295198805279495,0.25642562673034713,0.29828789987723564,-0.953601889115436,0.007726499681454297,0.29598367343288284,-0.800054021202735,0.14904814290949336,0.30431204094924186,-0.727220100214227,0.21475943347422297,0.3026117328359865,-0.7082149550587752,0.25383129931761483,0.5462401492413866,-0.8370864572904255,0.003099794940768001,0.5488507325534898,-0.6723216916824264,0.13116158047270537,0.5434777168563223,-0.6017746241263477,0.19807631608270507,0.5358745604956816,-0.6008071431870843,0.23899640782915732
L,0.0,0.0,0.0,-0.24067637540756973,-0.3124192055675843,0.06810023979178356,-0.5926175864591657,-0.3694351567146792,0.06917008421724756,-0.932756103139426,-0.3673296978638537,0.05037921862095948,-1.2205501803911307,-0.35790443723668586,0.06040585645954955,-0.33823055410502006,-1.005564089322616,-0.013130155803601228,-0.3309314002536298,-1.3643648740839602,0.004199762182829263,-0.32829791301021666,-1.6249612274011835,0.010334461680264626,-0.31998039941899686,-1.8247053291382,0.012106831115620538,-0.012328546735432813,-0.9999116607566998,0.004967657211465461,-0.013386353358489212,-0.834827330116477,0.13545626033598426,-0.012188205694186898,-0.7709136983755965,0.2045665029634685,-0.02284773748123288,-0.7602381806127919,0.23163918687526727,0.2909200795738616,-0.9548259718704152,0.01822863857879145,0.29026941561418185,-0.7846020857022378,0.1419405455941849,0.29677721528668727,-0.7067519644649265,0.20922205592643142,0.28983667873473107,-0.6783846792489198,0.24575884170299428,0.5450481986104673,-0.8600961322939052,-0.014961895168055843,0.542025168086618,-0.699417239421304,0.12088502380641838,0.5583537007530446,-0.6313522224116559,0.20053471490063424,0.5505426444682763,-0.6134207652037825,0.23595942753755975
L,0.0,0.0,0.0,-0.24776519064442373,-0.296694406040691,0.0501347842667893,-0.5958636782283865,-0.34867186720696,0.03624397012683376,-0.950443633262275,-0.33823640056357474,0.0427660605454477,-1.2638171815017276,-0.34387946947096304,0.033458198573437514,-0.3433012339085444,-0.9924706845679084,-0.025804027644614976,-0.3291918882715401,-1.3553475499952437,-0.02329484136065136,-0.3266854277467972,-1.6124506585229779,-0.020736831984853696,-0.32935770532115816,-1.8217398325536347,-0.021785251772781032,-0.002405279958796336,-0.9999515260571785,-0.009547783210759515,0.006881667566885696,-0.8270060372508062,0.11191469542477016,0.000749634262534274,-0.7532826486837539,0.18623750798297603,-0.009636490926103247,-0.7220657890963186,0.22246021566645083,0.307028161559574,-0.9501544368884373,0.011436650084351123,0.30923799836812244,-0.7803554715746146,0.13758319664326868,0.3108376811487103,-0.6929218308303605,0.18933792599255866,0.30062315307417514,-0.6691797696689099,0.22482411221755177,0.5454745683533618,-0.8707780965771696,-0.014315693577111722,0.5533326793819805,-0.703301447808521,0.11467789315258158,0.5470113242734289,-0.6166269763761243,0.17865562391667753,0.5568904038967292,-0.5871564711208892,0.2014182835145206
L,0.0,0.0,0.0,-0.2787071805325755,-0.2961878334900504,0.05894484786363114,-0.6429782982957759,-0.3459503964500945,0.06587182135785978,-0.9928166475551353,-0.3439750871475151,0.06957907217265563,-1.285323991458835,-0.3226465551307758,0.07887874542272905,-0.3627628701967247,-1.010419027029113,0.0043341223515710086,-0.3555737260421342,-1.3564244843763071,0.004179639058884658,-0.35474822640186016,-1.6302952057760725,0.006055086521947131,-0.34696058926821033,-1.8279041654013126,-0.0034342300244196845,-0.00756698791489701,-0.9999084772312717,-0.011215072667407584,-0.00241692701131029,-0.8333131220457966,0.12181140604975149,-0.0071345199193395045,-0.7707185846635874,0.20857201413565338,0.0022010914184532153,-0.7472839387618214,0.23656360823104816,0.30851637988814895,-0.9642505937010406,-0.01757965012356035,0.3122454543783215,-0.7983266521608317,0.11633046586391878,0.30682804280647863,-0.7200818247475047,0.19864090421298325,0.31111369204902173,-0.6969712092456204,0.24598184628256134,0.547042749725834,-0.871654689867403,-0.012466921682839882,0.5583387483953116,-0.7020069856476051,0.11625229367983704,0.5602199493899962,-0.6243522047176487,0.19748661581900936,0.5568366373376342,-0.5947892073683076,0.22070376862305965
L,0.0,0.0,0.0,-0.2591657936063188,-0.290036632364389,0.06226464992178241,-0.6228739019525634,-0.35874503943305625,0.053813080574751704,-0.9793569658041884,-0.34445884970243595,0.041922789149304515,-1.2868236133051911,-0.33604675697844566,0.03923494501563179,-0.33383997304857077,-1.004881981467391,-0.0030375916793689804,-0.33598576267882574,-1.37550865130632,0.0033409877582606003,-0.3434091349223437,-1.6240869535810711,-0.008914426974333273,-0.32719082876664385,-1.8182561548742668,-0.011104302263373491,-0.011491237831389512,-0.9998180857536703,0.015223233985231342,-0.0018284580667994408,-0.8427259465669021,0.15817391258541358,0.005785133679422174,-0.7436174070884289,0.24025767162675993,0.015590062046101496,-0.7221478926600147,0.2719499022636563,0.2902627790894308,-0.9590150576458195,0.008077702284339261,0.2808175804384508,-0.7904672846075426,0.1373396164183465,0.281603837620563,-0.7165410379913175,0.20834632501530656,0.28026965323760417,-0.7103131549927342,0.2628793481220962,0.5671342984354912,-0.8409739720699361,-0.0076782846033599415,0.5812075426386192,-0.6794358350888708,0.12984836778661205,0.5727336285143491,-0.6311987934160337,0.2216611088021844,0.5735011728306624,-0.6030313027560876,0.23657236280138613
L,0.0,0.0,0.0,-0.22425004384249297,-0.3047919193853389,0.05763365328667207,-0.5760568834288848,-0.35776898870885576,0.06072795470634281,-0.9259722230455124,-0.3774090482246207,0.05437805327297016,-1.2243964723822902,-0.3746744798331604,0.06352932656322106,-0.35180064428204644,-0.9897103264654481,0.004667493659838408,-0.3618502046356733,-1.3335090418788023,0.005779428619596219,-0.3761474761179479,-1.5895170115870083,-0.004218189393021661,-0.3717674957109305,-1.7849274549453695,-0.001919097801100747,-0.007587680316636343,-0.9999432640172421,0.007476352985027639,-0.01039450017382654,-0.8307641809736048,0.12804506052022727,-0.0022652472096119885,-0.7729636001697698,0.21006902657397597,0.008708327718697902,-0.7649197578603444,0.2597683063168811,0.297897232306351,-0.9501634349392968,-0.015554231409687928,0.30287293956768746,-0.7830450430607434,0.10778651225225408,0.2927156977629952,-0.6889497825115094,0.17889874010094586,0.3059306206426855,-0.6819898392491636,0.21127398208480155,0.5507088494258998,-0.8426502440084196,0.006900816820726344,0.5748780114492325,-0.6858116152796784,0.14100432072529662,0.5690816329006543,-0.6121503841156603,0.20649598742983033,0.5735337330797802,-0.6055065316139306,0.2484915588644041
L,0.0,0.0,0.0,-0.2302034654437529,-0.2972413207647649,0.04329089695874857,-0.5659568042389753,-0.3400676198814566,0.04332551336598914,-0.9111346015732273,-0.33335223603418423,0.04811616629981633,-1.2119623401726267,-0.35018029387259825,0.04555350554151173,-0.350443991123989,-1.0295306058875757,0.00980070054866082,-0.3567878085651594,-1.3805756834946163,-0.002170980925476652,-0.34502113946658675,-1.6282212357637431,-0.012294768388537887,-0.3458458785269671,-1.8390446505848288,-0.010283617442812792,-0.003688203439836703,-0.9999557678202612,0.008652141837617745,-0.011275258780246062,-0.8292072008601397,0.13244305663519243,-0.008517421026707484,-0.7482129015020429,0.19922556731993318,-0.010737197089040543,-0.7254637531846406,0.23503446641286047,0.30830765698525014,-0.9670787537161399,0.006013784970471488,0.30402863858783646,-0.7973613788256575,0.13137139254150015,0.29022656398905855,-0.7275519593968833,0.20488821980112518,0.2927069958660776,-0.7161939639034748,0.24476628436695136,0.5619403763850774,-0.8601059782028033,0.014971532911278675,0.5563955894788746,-0.6971922329697452,0.14900583473882217,0.5536752698121337,-0.6247178628101687,0.2360713636452566,0.5519291480008418,-0.5993997934073677,0.29346960416676543
L,0.0,0.0,0.0,-0.23952352369531216,-0.2917881794621934,0.04704219743400356,-0.5930007662719925,-0.3412260750892674,0.04643220659843495,-0.9316359762918437,-0.3425298837397318,0.04906494928826309,-1.2363535910597678,-0.3385180500099755,0.05052089012385567,-0.34829005499929755,-0.9987965708857197,0.014800816884770156,-0.3607308072637372,-1.3499278817879192,0.01056141917681716,-0.345448220911476,-1.5875833954390393,0.020473440449811448,-0.33148284752375085,-1.8047519443181923,0.01677936492932486,0.008410586351879839,-0.9998784106656987,0.013131105126905818,0.015953239157067308,-0.8263919776872138,0.1352904158987794,0.017861138576601942,-0.7487688826411454,0.21151913218587357,0.03419666606592813,-0.7304979512388989,0.264810764184446,0.30827227659697953,-0.9493068488073003,0.0015270488849592717,0.311337959152961,-0.7873938522522225,0.13883005097966392,0.30866264626230455,-0.7138182871266225,0.22438996728642155,0.3036007377209606,-0.6938796245633317,0.257863094559273,0.5441346612981457,-0.8491095347623179,0.008139581389273788,0.5508779937577718,-0.6814681436829241,0.1382480849987685,0.5446274197096483,-0.6105284097716256,0.2081113608095607,0.5571326013245663,-0.5833509382048238,0.24818155725212848
L,0.0,0.0,0.0,-0.264926319567564,-0.30090544796562474,0.050972030329061016,-0.6276281101993226,-0.32703378717954934,0.03970652538684353,-0.9731942899866424,-0.3150076635268428,0.04984366068145019,-1.2871785578891466,-0.3186642727698626,0.033916611539349925,-0.36299412083588395,-1.0194095603853282,-0.008417288973391116,-0.3681908107115531,-1.378457263628159,-0.011920634908906106,-0.36016034520242035,-1.6299755490852048,-0.005894393839188276,-0.34618155526506067,-1.826450931303544,-0.006900422819954403,-0.010365756081944783,-0.9999449421750863,-0.0016320904733055834,-0.02071896565478042,-0.8347306931405911,0.1340045379871488,-0.02758292658785266,-0.744832864929215,0.21225588927993105,-0.00813556314713973,-0.7478775196415482,0.2558669100034648,0.29824078939802723,-0.962751511865098,-0.009223371354033862,0.31491323792034714,-0.7928518638131902,0.11983619266475182,0.3218224781989229,-0.713845232388953,0.17423290601321645,0.3138251771016702,-0.6878871186169065,0.20410162849681152,0.5774971899114784,-0.8542766157361728,0.001138683730236122,0.5787147136323793,-0.6770166002899854,0.12104546657681693,0.5595756843706111,-0.5881440192250832,0.19442844165351778,0.5617442186459687,-0.5640755701557302,0.2330267754949352
L,0.0,0.0,0.0,-0.2659027552450488,-0.3011615267640378,0.04830300472788462,-0.6226942391950382,-0.3584490842444437,0.0471756592973835,-0.9803631742361965,-0.37309165522720705,0.028670376882079945,-1.2793213175293994,-0.37893984596563324,0.008940243054921648,-0.34777499422801633,-1.0074760873515625,-0.0026853754623490894,-0.3451577531231934,-1.3559560751969335,-0.0005915978751349265,-0.35575147589697426,-1.6168317982630884,-0.010704051223206895,-0.34916919289771814,-1.815455803894709,-0.0017359214146020151,-0.003538723172762714,-0.999952553937001,0.009075643953784233,-0.010225140130468163,-0.8358392641752972,0.14123361428968484,-0.016936969513589886,-0.7648810501132037,0.22433633384593246,-0.020536263112602145,-0.7477073913336644,0.26984779756322896,0.2939895348449432,-0.9373356393388124,-0.011068785447673509,0.2838592020911312,-0.7696531558439125,0.11630299423183678,0.27201975737400075,-0.6810197068189726,0.1910218116102888,0.2717105625146022,-0.6629138533243054,0.23459709491177158,0.5531023802616175,-0.8481864699511689,-0.0017342274348356172,0.5510466487297302,-0.6879306937693352,0.13522368339791951,0.5467852605439357,-0.5966675382931543,0.20492351515049545,0.5409009299321778,-0.5963462988262593,0.24922764416998952
L,0.0,0.0,0.0,-0.2383737694886811,-0.28412671615283414,0.0494993873250073,-0.5806777952187445,-0.33686299199153147,0.05867057173762206,-0.9094470488649575,-0.32904192383609276,0.06555104352540851,-1.2012141304959727,-0.3239101291054273,0.06390756363181405,-0.33370207395590723,-0.9761639338617399,0.0007596998796572024,-0.33600176221664074,-1.296202457455264,0.0003755336015038068,-0.3323474108950872,-1.5535395027996963,0.0027847491362671547,-0.3354330441233007,-1.7439767262847663,0.012242282157473996,-0.01823868762401131,-0.9998122190839661,0.006548041245195919,-0.016935366836349046,-0.8338332933616572,0.12549403877777587,-0.007615130244136723,-0.7727891239749448,0.18734920991016077,0.0004716891365770829,-0.763146711388055,0.20501913748550105,0.2964580240066978,-0.9239364086425829,0.014065205673712803,0.2949365539235001,-0.7555053866042656,0.12951012198422696,0.28301943451547257,-0.6945518118365873,0.2134098205662455,0.29474216583580837,-0.6847215325464255,0.23416940182414628,0.5198869134696774,-0.8082147275846748,-0.020924318394818266,0.5235703046640936,-0.6453311752426963,0.10217821514448235,0.5368192589501156,-0.5816492760865841,0.1889164418120476,0.5458209920816295,-0.5660205770050766,0.24323554618865034
L,0.0,0.0,0.0,-0.2308543178113407,-0.302961651591938,0.0634380112731652,-0.5553495744542013,-0.3417929591126585,0.06156163182898945,-0.900858455278788,-0.35638132913090237,0.06423945205154297,-1.2158623403921285,-0.35228538634547674,0.07409635102028554,-0.3356891201224248,-0.9923178440821748,0.004508903664323984,-0.334340199216727,-1.332556995392828,0.02262428597454702,-0.3376964639425579,-1.5814492476983664,0.022823246093121894,-0.3387778826807703,-1.7837128941873155,0.02205727129889622,0.011798729789952578,-0.9998959622361223,0.008297871970746428,0.008315692779366059,-0.8305589800880251,0.1306459844488945,-5.161758289286239e-05,-0.7588178046096858,0.19526992299386484,-0.010741411084904031,-0.7513657823982508,0.25112101367168765,0.31514234763675597,-0.9793782158640214,0.007644507363244008,0.32067938636814297,-0.8244896420915075,0.14776972498523824,0.30463463490715204,-0.7421941340262774,0.22471698098741655,0.31494230548700514,-0.7251418781565062,0.2631439624546242,0.5477478801842748,-0.8356020031545611,-0.0032291271179329282,0.5506708947668046,-0.6701897116673767,0.12438919252120315,0.5441555669827244,-0.5932282470744759,0.19037474329696968,0.5361256525122209,-0.5693360236784978,0.23793655058937557
L,0.0,0.0,0.0,-0.26902502423278973,-0.3022104644803945,0.057969278674783756,-0.6251275119282934,-0.3741484770736535,0.07503043540649583,-0.9895906633920136,-0.36788000848078706,0.06342427109336596,-1.287110073039612,-0.3611489471820373,0.06360623557136172,-0.35217160843577655,-1.0171630056302206,-0.007692016332342618,-0.34130318346422506,-1.3707500129772343,0.003201000453084144,-0.3309685130681872,-1.6165336926334009,0.0005191305189067166,-0.3261580644521142,-1.814919311685864,0.0035067870020050957,-0.01259469304306171,-0.999859678028371,-0.011045268677285239,-0.022203563751391344,-0.8417922993783366,0.13074314751472454,-0.04423433436818364,-0.7693718830190728,0.2122264241278339,-0.058935431536143765,-0.7518319130143167,0.24541352143418227,0.30696235340167777,-0.9541989529217157,0.0028305233479542172,0.297212380689211,-0.786582609807296,0.13318113174268548,0.2873589165874306,-0.7121155054216901,0.19732442373023315,0.2748545840121301,-0.7030044905584242,0.2629729396798293,0.5573079297468819,-0.8598176606411482,-0.018160956097473393,0.567315906082378,-0.6945048703817175,0.11507981597373222,0.5839207604096144,-0.6375316198158276,0.2080519278732683,0.6009260784356498,-0.6157121181058111,0.2588213460372492
L,0.0,0.0,0.0,-0.2606461158376555,-0.3158588656818897,0.03899719867873029,-0.6263370608667724,-0.35324005332971964,0.04213192278133188,-0.9953892079497947,-0.352491095643143,0.05008563767720678,-1.307301912216555,-0.3642864228121861,0.05405520886781238,-0.3688412040443161,-1.005337110750228,0.00044767086799725437,-0.378501505816248,-1.361754419184234,-0.0005096226028301989,-0.3877663461527387,-1.5959023220579747,-0.015321985144261984,-0.37886000606765524,-1.7997980431205138,-0.014773771159224756,0.00672919243826361,-0.9999728032054428,0.0030184132549735507,0.0027504990162681084,-0.8247051665536799,0.12279503864302803,0.001798350913557701,-0.757892128659238,0.2011242049011214,-0.006187038555863508,-0.7323840229818619,0.2329108254789211,0.2899820767930264,-0.9654248320334744,-0.00881202995589761,0.2862846366722939,-0.7995937043222078,0.1237299651503862,0.29800892854738603,-0.7223496264488722,0.21238222441965993,0.29147679259595355,-0.700652837637179,0.25042754725969407,0.5484264590701975,-0.8665704032463123,0.01860724075857247,0.554981966366727,-0.6956668505035819,0.1444246299867267,0.544839996170655,-0.6171755877886757,0.21929938871910504,0.5451397342404992,-0.6004582963850945,0.25796842986141183
L,0.0,0.0,0.0,-0.24684614706494337,-0.2929762393454988,0.040889066885859165,-0.5874027542227871,-0.341518613743111,0.05494989803255142,-0.9358288149611238,-0.34503944889313665,0.04554783799976306,-1.2359764223704681,-0.3250199137496865,0.043579885749428386,-0.33263663537839566,-0.9955552392986556,-0.006745588206743457,-0.33295897109685696,-1.341929605279835,-0.0018018675476290783,-0.32091370180690726,-1.598184429260029,0.0049644315407396744,-0.3293476362766871,-1.8010366267302111,0.0015268730347091208,-0.009816143573391353,-0.9999197537091981,-0.008008087629594042,0.012649161964678602,-0.83887171998397,0.12473388743628219,0.025331077786587188,-0.7768330868945521,0.19263654417910334,0.03053663582706385,-0.7459167382311777,0.2456952877683092,0.29856961785751546,-0.9618213847793868,0.0020513352438028764,0.29294645579245693,-0.7899170719309734,0.12237954613624322,0.31073174263176945,-0.7233980121700935,0.1979131824324938,0.30339300459721785,-0.7002028289959585,0.2388493259440523,0.5421565001901946,-0.838200633676076,-0.009195072743141637,0.5553168087972464,-0.6686197260311219,0.11381189089612313,0.5634869403430522,-0.5969394384998489,0.18706883435322805,0.5770179686781566,-0.5656405390357521,0.23310055878802982
L,0.0,0.0,0.0,-0.246765658525958,-0.2782829957423497,0.052709682281955564,-0.5918693216185027,-0.3314042610682923,0.04853906142079944,-0.9364146524319914,-0.33366517886577013,0.057099234841004924,-1.238326748470405,-0.33753244172314745,0.05838351481198673,-0.3537107918442965,-1.0112020008804758,0.01911102706547838,-0.35147949548840474,-1.363309132901782,0.021413974596686345,-0.33624542459034246,-1.6054438968875087,0.0295519067757879,-0.3504433690206406,-1.8009445842392051,0.02043795347057104,-0.006536444309018285,-0.9999392044458816,0.008880445255303982,-0.03063278503799693,-0.8216713123330547,0.1179841474696773,-0.035242677824267224,-0.7625857882005237,0.20376622922830054,-0.04053596346617147,-0.7516616968669009,0.24829581923777125,0.29939909312877816,-0.9563025631049233,0.0023451410103469974,0.28233005000079386,-0.785860564232387,0.12450022939715776,0.28317517186439334,-0.7050754165910694,0.19561993890004117,0.2791725321690363,-0.6841017487834935,0.2510493240590104,0.5579812102526154,-0.855252852500425,-0.006361726879387053,0.5516739576159115,-0.6799692277137054,0.10982588983412267,0.5533108731645358,-0.6010908534182261,0.1898106606821108,0.5736774389996933,-0.5693042466478878,0.21987985038734176
L,0.0,0.0,0.0,-0.24940036801460536,-0.31166836306979356,0.033593005870837495,-0.5825543031706973,-0.37415743355157755,0.0385381039551789,-0.9376133522666639,-0.37755563014756643,0.018657449703270004,-1.2355099243804637,-0.3605975491931192,0.01857989224966984,-0.3428049500104124,-1.004553782222721,0.009797176458153095,-0.33910276015679547,-1.3460725175743256,0.01891445927666496,-0.3348359525834704,-1.6121694980497467,0.01233203319958021,-0.32539068210809113,-1.8420438160143593,0.00916271226903761,-0.008790038778730028,-0.9999505060776814,0.004660537872084014,-0.024570601968949106,-0.822931076747577,0.11818111552063945,-0.007101161000899487,-0.7470782005194454,0.1925862307274648,-0.016075332045587424,-0.732132683699792,0.24015096463062952,0.2970116471364994,-0.9566896961367811,0.0002962891860733441,0.29555586667751976,-0.7890460869789592,0.12822332736179579,0.3013875017823912,-0.7168199711712442,0.17865170272213102,0.2942686637102013,-0.6742861442236059,0.21542275668900152,0.5596674014144035,-0.8516719972938855,-0.003012687408760076,0.5572452338600312,-0.6791372536561655,0.11822147207949162,0.5647008538190139,-0.6259140477762445,0.19967720427621508,0.551639375058642,-0.6036869847017254,0.2373309071315989
L,0.0,0.0,0.0,-0.2561178021010657,-0.29754194120057353,0.04766657643948721,-0.6068198024120219,-0.3484339881889037,0.04518180153684527,-0.9621989301967667,-0.3583093841272286,0.04841104778690497,-1.2632084580596914,-0.3775897783742743,0.028552371428138077,-0.33234778830516526,-0.999949634292488,0.016603137840765565,-0.3270574621490063,-1.3483209267985317,0.009736217525634645,-0.3304369035912909,-1.5835642912572345,0.0008351974479471396,-0.3360229851430219,-1.7734781774412332,0.018378648315010203,0.012759532180704925,-0.9999176578647563,0.001368147941558041,-0.00228408069101503,-0.8318699376038236,0.12533064669746347,-0.006189496435669242,-0.7597588110793893,0.19831971331620615,0.0065994025057753225,-0.7261095158466109,0.23735384537270643,0.30639148857237597,-0.9467667889322844,0.0006842813733575655,0.3034971308027987,-0.7830720758866465,0.13117838578021096,0.3078857900476564,-0.7018736220081279,0.21839794540649615,0.3079637038565913,-0.6789569208060402,0.2652727250836705,0.5570733282881943,-0.8340453592079717,-0.003689174821947797,0.5547735168325284,-0.6649971192053495,0.11980354192775765,0.5603731032666054,-0.5904656412643876,0.20457599798386072,0.5424380628001155,-0.5912095401707991,0.2427056719593187
L,0.0,0.0,0.0,-0.25047392772170674,-0.30100536296351843,0.04325639223877093,-0.6074387250924638,-0.3476485632590456,0.045366153106902625,-0.9370759495485858,-0.3591897588627115,0.06009987825798751,-1.2230954308234518,-0.35795078152990234,0.05909502983391921,-0.3314096433662596,-0.9941638952700234,-0.0014519168465040862,-0.3479554009091041,-1.3544235807720593,-0.006017844824068547,-0.33871830955716653,-1.6000359563499575,-0.0051631943088267865,-0.34240563075260844,-1.8000614554714682,-0.017682215262462497,-0.010490175705725595,-0.9999064953479977,0.008772501042901745,-0.010986309478987799,-0.8295771369490429,0.12752477521932007,-0.015669884298144376,-0.7688636084284639,0.21084912648389753,-0.022444652115227417,-0.7418520504312347,0.24465920966660454,0.2758163840810141,-0.9393705852051267,-0.005411785788333985,0.2727438507073982,-0.7758798770196036,0.12255612807704047,0.25092054575306505,-0.7003658899968476,0.2107078947711312,0.260622400303727,-0.6786096571065472,0.2407825907440718,0.5370413184977443,-0.8375312629342372,-0.00670679072732417,0.5205027527266796,-0.6712857762453661,0.11659508720325866,0.5278487178516658,-0.5925152558352554,0.20064105355302064,0.5308329311040191,-0.5742292911858313,0.2485606806512012
